https://www.ctcrash.uconn.edu/QueryTool2.action?qid=180305
"CrashId","Fatal Case Status","Fatal Case Status Text Format","CrashId","CrashId","Latitude","Longitude","DOT Case Number","Town Name","Town Number","Town Number","Town Number Text Format","Date Of Crash","Year","Month","Month Text Format","Day","Day of the Week","Day of the Week Text Format","Time of Crash","Hour of the Day","Case Identifier","Crash Severity","Crash Severity Text Format","Most Severe Injury","Most Severe Injury Text Format","Number Of Motor Vehicles","Number Of Non-Motorist","Number Of Witnesses","Route Class","Route Class Text Format","Milemarker","Road Number","Road Description","Roadway Name","Intersecting Roadway Name","Landmark Description","Distance From Nearest Landmark","Unit Of Measure From Nearest Landmark","Direction From Nearest Landmark","Latitude","Longitude","First Harmful Event","First Harmful Event Text Format","Manner of Crash / Collision Impact","Manner of Crash / Collision Impact Text Format","Location of First Harmful Event","Location of First Harmful Event Text Format","Weather Condition","Weather Condition Text Format","Weather 2","Weather 2 Text Format","Light Condition","Light Condition Text Format","Road Surface Condition","Road Surface Condition Text Format","Contributing Circumstances, Environment","Contributing Circumstances, Environment Text Format","Environment 2","Environment 2 Text Format","Environment 3","Environment 3 Text Format","Contributing Circumstances, Road","Contributing Circumstances, Road Text Format","Road 2","Road 2 Text Format","Road 3","Road 3 Text Format","Crash Specific Location","Crash Specific Location Text Format","Type of Intersection","Type of Intersection Text Format","School Bus Related","School Bus Related Text Format","Work Zone Related","Work Zone Related Text Format","Location Of Crash Relative To Work Zone","Location Of Crash Relative To Work Zone Text Format","Type of Work Zone","Type of Work Zone Text Format","Worker Presence","Worker Presence Text Format","Law Enforcement Presence","Law Enforcement Presence Text Format","Were Vehicles Moved Prior To Police Arrival","Trafficway Ownership","Trafficway Ownership Text Format","Trafficway Class","Trafficway Class Text Format","Police Agency","Police Agency Text Format","Badge Number","Approval Date","Police Case Status","Police Case Status Text Format","Crash Report Submission Date","Related Case Identifiers","No. of Through Lanes (Log Dir.)","Average Daily Traffic","Functional Classification","Functional Classification Text Format","Rural or Urban","Rural or Urban Text Format"
"1071926","1","Complete","1071926","1071926","41.10043300","-73.41907500","3564138","Norwalk","103","103","Norwalk","2023-07-03","2023","7","July","3","2","Monday","01:43:00","1","2300038836","A","Injury of any type (Serious, Minor, Possible)","B","Suspected Minor Injury (B)","2","1","0","4","Local","0.10","599","NORTH MAIN ST","NORTH MAIN ST","","Marshall st","50.0","Feet","N","41.10043300","-73.41907500","14","Motor Vehicle in Operation","97","Other","7","In Parking Lane or Zone","1","Clear","88","Not Applicable","4","Dark-Lighted","2","Wet","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0010300","Norwalk PD","S041","2023-07-30 19:42:46.0","C","Closed","2023-07-30 19:45:14.0","","2","13500","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"1071929","1","Complete","1071929","1071929","41.11871000","-73.41222400","3564141","Norwalk","103","103","Norwalk","2023-07-18","2023","7","July","18","3","Tuesday","20:41:00","20","2300042339","A","Injury of any type (Serious, Minor, Possible)","B","Suspected Minor Injury (B)","1","1","0","4","Local","0.02","526","MAIN ST","MAIN ST","","Wall Street","75.0","Feet","N","41.11871000","-73.41222400","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","4","Dark-Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","true","1","Public Road","1","Trafficway, On Road","CT0010300","Norwalk PD","M042","2023-07-28 20:07:02.0","C","Closed","2023-07-28 20:12:58.0","","4","7000","4","MINOR ARTERIAL - NEW HPMS","2","Urban"
"1073141","1","Complete","1073141","1073141","41.09529400","-73.39902400","3565353","Norwalk","103","103","Norwalk","2023-07-26","2023","7","July","26","4","Wednesday","06:55:00","6","2300043904","A","Injury of any type (Serious, Minor, Possible)","B","Suspected Minor Injury (B)","1","1","0","4","Local","0.61","0354","GREGORY BLVD","GREGORY BLVD","MARVIN ST","","","","","41.09529400","-73.39902400","10","Pedalcycle/Pedalcyclist","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","3","Intersection-Related","7","Roundabout","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0010300","Norwalk PD","M053","2023-08-03 00:50:50.0","C","Closed","2023-08-03 00:52:08.0","","2","10200","7","LOCAL - NEW HPMS","2","Urban"
"1075431","1","Complete","1075431","1075431","41.10160500","-73.42030100","3567643","Norwalk","103","103","Norwalk","2023-07-12","2023","7","July","12","4","Wednesday","20:44:00","20","2300040986","A","Injury of any type (Serious, Minor, Possible)","A","Suspected Serious Injury (A)","1","1","0","4","Local","0.00","0919","WEST AV","WEST AV","DR MARTN LTHR KING JR DR","","","","","41.10160500","-73.42030100","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","4","Dark-Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","11","Through Roadway","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0010300","Norwalk PD","B035","2023-08-11 11:13:28.0","O","Open","2023-08-11 11:21:28.0","","4","34800","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"1075712","1","Complete","1075712","1075712","41.09894000","-73.41688000","3567924","Norwalk","103","103","Norwalk","2023-07-30","2023","7","July","30","1","Sunday","21:25:00","21","2300044976","A","Injury of any type (Serious, Minor, Possible)","A","Suspected Serious Injury (A)","1","1","2","4","Local","0.33","909","WASHINGTON ST","WASHINGTON ST","","N.Water St. ","162.0","Feet","W","41.09894000","-73.41688000","11","Other Non-motorist","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","4","Dark-Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0010300","Norwalk PD","O008","2023-08-13 15:59:04.0","C","Closed","2023-08-13 16:08:04.0","","2","9400","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"1076328","1","Complete","1076328","1076328","41.10931000","-73.40982300","3568540","Norwalk","103","103","Norwalk","2023-08-13","2023","8","August","13","1","Sunday","09:17:00","9","2300047819","A","Injury of any type (Serious, Minor, Possible)","C","Possible Injury (C)","1","1","1","","","","","","16 Hendricks Avenue","","hendricks ave","345.0","Feet","N","41.10931000","-73.40982300","9","Pedestrian","88","Not Applicable","97","Other","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","true","88","Not Applicable","4","Parking Lot","CT0010300","Norwalk PD","S053","2023-08-15 08:21:54.0","C","Closed","2023-08-15 08:26:53.0","","","","","","",""
"1076329","1","Complete","1076329","1076329","41.09540900","-73.44962100","3568541","Norwalk","103","103","Norwalk","2023-08-13","2023","8","August","13","1","Sunday","13:17:00","13","2300047844","A","Injury of any type (Serious, Minor, Possible)","B","Suspected Minor Injury (B)","1","1","0","","","","","","680 Connecticut Ave","","Richards Avenue ","152.0","Feet","W","41.09540900","-73.44962100","9","Pedestrian","88","Not Applicable","97","Other","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","97","Other","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","88","Not Applicable","4","Parking Lot","CT0010300","Norwalk PD","J005","2023-08-15 08:21:20.0","C","Closed","2023-08-15 08:26:59.0","","","","","","",""
"1076960","1","Complete","1076960","1076960","41.10607000","-73.42630700","3569172","Norwalk","103","103","Norwalk","2023-08-14","2023","8","August","14","2","Monday","15:29:00","15","2300048042","A","Injury of any type (Serious, Minor, Possible)","B","Suspected Minor Injury (B)","1","1","1","2","USRoute","14.67","1","1-N","1-N","FAIRFIELD AV","Fairfield Ave ","20.0","Feet","W","41.10607000","-73.42630700","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","3","Intersection-Related","2","Four-Way Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0010300","Norwalk PD","B035","2023-08-17 17:07:41.0","O","Open","2023-08-17 17:10:43.0","","4","18300","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"1079561","1","Complete","1079561","1079561","41.10146000","-73.40714500","3571773","Norwalk","103","103","Norwalk","2023-08-25","2023","8","August","25","6","Friday","16:29:00","16","2300050424","A","Injury of any type (Serious, Minor, Possible)","B","Suspected Minor Injury (B)","1","1","1","3","State","5.78","136","136-N","136-N","OSBORNE AV","","","","","41.10146000","-73.40714500","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","2","Intersection","2","Four-Way Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0010300","Norwalk PD","B025","2023-08-26 23:10:27.0","O","Open","2023-08-26 23:13:22.0","","2","5800","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"1080553","1","Complete","1080553","1080553","41.09819600","-73.41894000","3572765","Norwalk","103","103","Norwalk","2023-07-29","2023","7","July","29","7","Saturday","14:47:00","14","2300044670","A","Injury of any type (Serious, Minor, Possible)","C","Possible Injury (C)","1","1","0","4","Local","0.05","0809","SOUTH MAIN ST","SOUTH MAIN ST","HAVILAND ST","","","","","41.09819600","-73.41894000","10","Pedalcycle/Pedalcyclist","1","Front to rear","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","2","Intersection","3","T-Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0010300","Norwalk PD","Z006","2023-08-30 12:28:13.0","C","Closed","2023-08-30 12:29:45.0","","2","9300","4","MINOR ARTERIAL - NEW HPMS","2","Urban"
"1080824","1","Complete","1080824","1080824","41.10415400","-73.42734400","3573036","Norwalk","103","103","Norwalk","2023-08-30","2023","8","August","30","4","Wednesday","02:18:00","2","2300051441","A","Injury of any type (Serious, Minor, Possible)","B","Suspected Minor Injury (B)","1","1","0","4","Local","0.23","143","CEDAR ST","CEDAR ST","","Elmwood Avenue","50.0","Feet","W","41.10415400","-73.42734400","39","Other Fixed Object (wall, building, tunnel, etc.)","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","4","Dark-Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0010300","Norwalk PD","S054","2023-08-31 07:06:01.0","C","Closed","2023-08-31 07:07:17.0","","2","2500","7","LOCAL - NEW HPMS","2","Urban"
"1081237","1","Complete","1081237","1081237","41.09712000","-73.39989300","3573449","Norwalk","103","103","Norwalk","2023-08-18","2023","8","August","18","6","Friday","20:11:00","20","2300048920","A","Injury of any type (Serious, Minor, Possible)","B","Suspected Minor Injury (B)","1","1","0","4","Local","0.00","517","LUDLOW MANOR NO 1","LUDLOW MANOR NO 1","GREGORY BLVD","","","","","41.09712000","-73.39989300","10","Pedalcycle/Pedalcyclist","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","4","Dark-Lighted","1","Dry","99","Unknown","88","Not Applicable","88","Not Applicable","99","Unknown","88","Not Applicable","88","Not Applicable","2","Intersection","2","Four-Way Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0010300","Norwalk PD","S054","2023-09-01 19:00:10.0","C","Closed","2023-09-01 19:08:21.0","","2","10200","7","LOCAL - NEW HPMS","2","Urban"
"1082031","1","Complete","1082031","1082031","41.10616100","-73.39446600","3574243","Norwalk","103","103","Norwalk","2023-08-31","2023","8","August","31","5","Thursday","09:55:00","9","2300051790","A","Injury of any type (Serious, Minor, Possible)","C","Possible Injury (C)","1","1","1","3","State","6.71","136","136-N","136-N","","Hayes Ave","10.0","Feet","W","41.10616100","-73.39446600","9","Pedestrian","88","Not Applicable","4","Roadside","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0010300","Norwalk PD","N007","2023-09-05 09:00:07.0","O","Open","2023-09-05 09:00:52.0","","2","5000","4","MINOR ARTERIAL - NEW HPMS","2","Urban"
"1082830","1","Complete","1082830","1082830","41.09814200","-73.41719400","3575042","Norwalk","103","103","Norwalk","2023-09-03","2023","9","September","3","1","Sunday","11:08:00","11","2300052460","A","Injury of any type (Serious, Minor, Possible)","B","Suspected Minor Injury (B)","1","1","1","4","Local","0.08","0379","HAVILAND ST","HAVILAND ST","","Water St","100.0","Feet","W","41.09814200","-73.41719400","10","Pedalcycle/Pedalcyclist","4","Sideswipe, same direction","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","12","Acceleration / Deceleration Lane","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0010300","Norwalk PD","H027","2023-09-06 09:39:44.0","C","Closed","2023-09-06 09:41:00.0","","2","2159","7","LOCAL - NEW HPMS","2","Urban"
"1084999","1","Complete","1084999","1084999","41.11497700","-73.43110700","3577211","Norwalk","103","103","Norwalk","2023-09-01","2023","9","September","1","6","Friday","17:42:00","17","2300052144","A","Injury of any type (Serious, Minor, Possible)","B","Suspected Minor Injury (B)","1","1","0","4","Local","0.14","653","PETTOM RD","PETTOM RD","","Wynne Road","300.0","Feet","S","41.11497700","-73.43110700","11","Other Non-motorist","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","2","Visual Obstruction(s)","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","11","Through Roadway","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0010300","Norwalk PD","A017","2023-09-13 19:52:19.0","C","Closed","2023-09-13 19:55:10.0","","2","686","7","LOCAL - NEW HPMS","2","Urban"
"1085391","1","Complete","1085391","1085391","41.12707100","-73.43179900","3577603","Norwalk","103","103","Norwalk","2023-08-26","2023","8","August","26","7","Saturday","15:56:00","15","2300050601","A","Injury of any type (Serious, Minor, Possible)","B","Suspected Minor Injury (B)","1","1","0","3","State","1.12","123","123-N","123-N","SILVERMINE AV","","","","","41.12707100","-73.43179900","10","Pedalcycle/Pedalcyclist","88","Not Applicable","99","Unknown","1","Clear","88","Not Applicable","1","Daylight","1","Dry","99","Unknown","88","Not Applicable","88","Not Applicable","99","Unknown","88","Not Applicable","88","Not Applicable","2","Intersection","3","T-Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0010300","Norwalk PD","L027","2023-09-15 08:33:03.0","C","Closed","2023-09-15 08:39:00.0","","2","15000","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"1086263","1","Complete","1086263","1086263","41.15833300","-73.42015000","3578475","Norwalk","103","103","Norwalk","2023-09-14","2023","9","September","14","5","Thursday","20:18:00","20","2300054929","A","Injury of any type (Serious, Minor, Possible)","B","Suspected Minor Injury (B)","1","1","1","4","Local","2.43","927","WEST ROCKS RD","WEST ROCKS RD","","Main Ave","75.0","Feet","S","41.15833300","-73.42015000","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","4","Dark-Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0010300","Norwalk PD","M052","2023-09-18 17:02:03.0","C","Closed","2023-09-18 17:08:15.0","","2","5900","4","MINOR ARTERIAL - NEW HPMS","2","Urban"
"1086630","1","Complete","1086630","1086630","41.10233300","-73.41984600","3578842","Norwalk","103","103","Norwalk","2023-09-17","2023","9","September","17","1","Sunday","18:04:00","18","2300055472","A","Injury of any type (Serious, Minor, Possible)","C","Possible Injury (C)","1","1","0","4","Local","0.07","0919","WEST AV","WEST AV","","Pine St","125.0","Feet","N","41.10233300","-73.41984600","11","Other Non-motorist","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","99","Unknown","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0010300","Norwalk PD","D034","2023-09-19 21:35:47.0","C","Closed","2023-09-19 21:38:49.0","","4","34800","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"1087847","1","Complete","1087847","1087847","41.11685900","-73.42732500","3580059","Norwalk","103","103","Norwalk","2023-09-08","2023","9","September","8","6","Friday","19:08:00","19","2300053649","A","Injury of any type (Serious, Minor, Possible)","B","Suspected Minor Injury (B)","1","1","1","4","Local","0.24","346","GRANDVIEW AV","GRANDVIEW AV","","Sention Ave","90.0","Feet","E","41.11685900","-73.42732500","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0010300","Norwalk PD","V011","2023-09-23 22:42:21.0","C","Closed","2023-09-23 22:50:43.0","","2","3638","7","LOCAL - NEW HPMS","2","Urban"
"1088882","1","Complete","1088882","1088882","41.08526100","-73.42610400","3581094","Norwalk","103","103","Norwalk","2023-09-26","2023","9","September","26","3","Tuesday","09:35:00","9","2300057269","A","Injury of any type (Serious, Minor, Possible)","C","Possible Injury (C)","1","1","0","4","Local","0.33","0272","ELY AV NO 1","ELY AV NO 1","","Moscariello Pl","190.0","Feet","S","41.08526100","-73.42610400","9","Pedestrian","88","Not Applicable","1","On Roadway","4","Rain","88","Not Applicable","1","Daylight","2","Wet","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","true","1","Public Road","1","Trafficway, On Road","CT0010300","Norwalk PD","G013","2023-09-27 08:31:38.0","O","Open","2023-09-27 08:41:29.0","","2","2359","7","LOCAL - NEW HPMS","2","Urban"
"1089101","1","Complete","1089101","1089101","41.13104500","-73.40703400","3581313","Norwalk","103","103","Norwalk","2023-09-19","2023","9","September","19","3","Tuesday","10:53:00","10","2300055803","A","Injury of any type (Serious, Minor, Possible)","A","Suspected Serious Injury (A)","1","1","0","4","Local","0.36","0253","EAST ROCKS RD","EAST ROCKS RD","BLAKE ST","","","","","41.13104500","-73.40703400","10","Pedalcycle/Pedalcyclist","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","2","Intersection","3","T-Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0010300","Norwalk PD","D038","2023-09-27 11:13:00.0","C","Closed","2023-09-27 11:23:02.0","","2","3400","5","MAJOR COLLECTOR - NEW HPMS","2","Urban"
"1093667","1","Complete","1093667","1093667","41.15880000","-73.41810000","3585874","Norwalk","103","103","Norwalk","2023-10-03","2023","10","October","3","3","Tuesday","17:43:00","17","2300058815","A","Injury of any type (Serious, Minor, Possible)","C","Possible Injury (C)","1","1","1","","","","","","650 MAIN AV","","Foxboro Dr","385.0","Feet","S","41.15880000","-73.41810000","9","Pedestrian","88","Not Applicable","97","Other","1","Clear","88","Not Applicable","1","Daylight","1","Dry","3","Glare","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","97","Other","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","88","Not Applicable","4","Parking Lot","CT0010300","Norwalk PD","S050","2023-10-11 17:17:37.0","C","Closed","2023-10-11 17:21:41.0","","","","","","",""
"1095914","1","Complete","1095914","1095914","41.12478600","-73.39559700","3588121","Norwalk","103","103","Norwalk","2023-09-26","2023","9","September","26","3","Tuesday","19:44:00","19","2300057401","A","Injury of any type (Serious, Minor, Possible)","B","Suspected Minor Injury (B)","1","1","1","4","Local","0.01","1037","COUNTY ST","COUNTY ST","","WESTPORT AV","10.0","Feet","S","41.12478600","-73.39559700","10","Pedalcycle/Pedalcyclist","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","4","Dark-Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","3","Intersection-Related","3","T-Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0010300","Norwalk PD","B035","2023-10-18 18:19:57.0","C","Closed","2023-10-18 18:29:06.0","","4","23000","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"1097163","1","Complete","1097163","1097163","41.12162600","-73.41364400","3589370","Norwalk","103","103","Norwalk","2023-06-26","2023","6","June","26","2","Monday","14:06:00","14","2300037472","A","Injury of any type (Serious, Minor, Possible)","A","Suspected Serious Injury (A)","1","1","0","3","State","0.00","123","123-N","123-N","1-N","","","","","41.12162600","-73.41364400","10","Pedalcycle/Pedalcyclist","3","Angle","1","On Roadway","2","Cloudy","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","2","Intersection","2","Four-Way Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0010300","Norwalk PD","S048","2023-10-23 12:23:02.0","C","Closed","2023-10-23 12:29:26.0","","2","12100","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"1097911","1","Complete","1097911","1097911","41.11803681","-73.41308663","3590118","Norwalk","103","103","Norwalk","2023-10-15","2023","10","October","15","1","Sunday","14:05:00","14","2300061355","A","Injury of any type (Serious, Minor, Possible)","B","Suspected Minor Injury (B)","1","1","0","4","Local","0.13","0903","WALL ST","WALL ST","","MECHANIC ST","20.0","Feet","W","41.11803681","-73.41308663","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","99","Unknown","88","Not Applicable","88","Not Applicable","99","Unknown","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0010300","Norwalk PD","L027","2023-10-25 17:44:27.0","O","Open","2023-10-25 17:45:37.0","","3","10700","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"1100874","1","Complete","1100874","1100874","41.10102706","-73.41681113","3593081","Norwalk","103","103","Norwalk","2023-08-11","2023","8","August","11","6","Friday","20:46:00","20","2300047539","A","Injury of any type (Serious, Minor, Possible)","C","Possible Injury (C)","1","1","0","4","Local","0.15","0601","NORTH WATER ST","NORTH WATER ST","","Marshall st","19.0","Feet","S","41.10102706","-73.41681113","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","1","Clear","4","Dark-Lighted","1","Dry","97","Other","88","Not Applicable","88","Not Applicable","97","Other","88","Not Applicable","88","Not Applicable","3","Intersection-Related","3","T-Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0010300","Norwalk PD","O003","2023-11-04 17:37:21.0","C","Closed","2023-11-04 17:41:13.0","","2","5312","7","LOCAL - NEW HPMS","2","Urban"
"1100876","1","Complete","1100876","1100876","41.09609200","-73.42602400","3593083","Norwalk","103","103","Norwalk","2023-10-07","2023","10","October","7","7","Saturday","19:21:00","19","2300059625","A","Injury of any type (Serious, Minor, Possible)","B","Suspected Minor Injury (B)","1","1","0","4","Local","0.32","0299","FLAX HILL RD","FLAX HILL RD","LOWE ST","","","","","41.09609200","-73.42602400","10","Pedalcycle/Pedalcyclist","88","Not Applicable","1","On Roadway","4","Rain","88","Not Applicable","4","Dark-Lighted","2","Wet","1","Weather Conditions","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","2","Intersection","3","T-Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","true","1","Public Road","1","Trafficway, On Road","CT0010300","Norwalk PD","A020","2023-11-04 17:35:26.0","C","Closed","2023-11-04 17:41:19.0","","2","8700","4","MINOR ARTERIAL - NEW HPMS","2","Urban"
"1104479","1","Complete","1104479","1104479","41.12227151","-73.41484336","3596683","Norwalk","103","103","Norwalk","2023-10-13","2023","10","October","13","6","Friday","12:39:00","12","2300060853","A","Injury of any type (Serious, Minor, Possible)","C","Possible Injury (C)","1","1","0","3","State","0.08","123","123-N","123-N","","School St","150.0","Feet","N","41.12227151","-73.41484336","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","13","Non-Highway Work","88","Not Applicable","88","Not Applicable","11","Through Roadway","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0010300","Norwalk PD","V007","2023-11-17 12:33:51.0","C","Closed","2023-11-17 12:43:36.0","","2","12600","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
